player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage,player_image_url,player_country,player_club,player_position
Dominic Ball,England,Right,02/08/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Ipswich Town,Defender
Dom Ballard,England,,01/04/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Southampton,Forward
Emilio Ballard-Matthews,England,Both,11/08/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Wolverhampton Wanderers,Forward
Fodé Ballo-Touré,Senegal,Left,03/01/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/225897.png,Senegal,Fulham,Defender
Shandon Baptiste,Grenada,Right,08/04/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/432160.png,Grenada,Brentford,Midfielder
Ricardo Pereira,Portugal,Right,06/10/1993,10,6,0.08,210,83,13,77,385,31,13,4,3,0,1,0.09,5,4,0,0,0,0,8,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/111931.png,Portugal,Leicester City,Defender
Valentín Barco,Argentina,Left,23/07/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/543158.png,Argentina,Brighton and Hove Albion,Defender
Owen Barker,England,Right,23/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Everton,Midfielder
Ross Barkley,England,Right,05/12/1993,20,17,0.43,392,86,16,56,569,35,14,10,3,0,3,1.76,19,6,1,4,0,0,16,75,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/88894.png,England,Aston Villa,Midfielder
Harvey Barnes,England,Right,09/12/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/201666.png,England,Newcastle United,Midfielder
Ty Barnett,England,Right,03/08/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Wolverhampton Wanderers,Forward
Enzo Barrenechea,Argentina,Left,22/05/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/491287.png,Argentina,Aston Villa,Midfielder
Luca Barrington,England,,12/12/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Brighton and Hove Albion,Forward
Calvin Bassey,Nigeria,Left,31/12/1999,35,1,0.44,2137,90,183,49,3074,144,54,20,17,0,7,1.02,19,44,0,4,8,13,26,58,26,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232892.png,Nigeria,Fulham,Defender
Callum Bates,England,Right,28/09/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Everton,Midfielder
Stevie Bausor,England,,11/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Leicester City,Goalkeeper
Altay Bayindir,Turkey,Right,14/04/1998,0,0,0.0,140,57,77,27,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,1,8,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/451302.png,Turkey,Manchester United,Goalkeeper
Gavin Bazunu,Ireland,Right,20/02/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/456350.png,Ireland,Southampton,Goalkeeper
Eddie Beach,Wales,Right,09/10/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/474803.png,Wales,Chelsea,Goalkeeper
Owen Beck,Wales,Left,09/08/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/430992.png,Wales,Liverpool,Defender
Alisson Becker,Brazil,Right,02/10/1992,0,0,0.0,829,81,240,36,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,29,9,78,1,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/116535.png,Brazil,Liverpool,Goalkeeper
Jan Bednarek,Poland,Right,12/04/1996,0,0,0.85,1683,93,104,59,2535,123,36,56,36,0,7,0.65,15,72,0,2,0,0,0,0,31,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/171771.png,Poland,Southampton,Defender
Asmir Begovic,Bosnia & Herzegovina,Right,20/06/1987,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/40349.png,Bosnia & Herzegovina,Everton,Goalkeeper
Armel Bella-Kotchap,Germany,Right,11/12/2001,4,2,0.02,223,91,18,39,329,15,7,5,2,0,0,0.32,1,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/477386.png,Germany,Southampton,Defender
Jean-Ricner Bellegarde,France,Right,27/06/1998,35,15,2.75,551,83,28,50,1681,110,39,10,3,0,3,1.53,50,10,7,4,38,29,45,31,31,2,0,1,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/231057.png,France,Wolverhampton Wanderers,Midfielder
Steven Benda,Germany,Right,01/10/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/428971.png,Germany,Fulham,Goalkeeper
Lewys Benjamin,Wales,,28/11/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Wales,Wolverhampton Wanderers,Goalkeeper
Rhys Bennett,England,Right,30/10/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Defender
Saïd Benrahma,Algeria,Right,10/08/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/172841.png,Algeria,West Ham United,Forward
Rodrigo Bentancur,Uruguay,Right,25/06/1997,26,5,1.0,1068,88,39,59,1653,95,40,40,8,0,9,1.33,26,36,0,8,4,50,17,53,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/202993.png,Uruguay,Tottenham Hotspur,Midfielder
Dan Bentley,England,Right,13/07/1993,0,0,0.0,59,73,25,36,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,8,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/79602.png,England,Wolverhampton Wanderers,Goalkeeper
Sander Berge,Norway,Right,14/02/1998,31,5,0.63,1189,92,85,69,2227,99,50,21,8,0,6,0.35,14,28,0,2,0,0,17,65,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/207189.png,Norway,Fulham,Midfielder
Lucas Bergström,Finland,Right,05/09/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/482158.png,Finland,Chelsea,Goalkeeper
Lucas Bergvall,Sweden,Right,02/02/2006,27,16,0.82,688,89,43,67,1206,86,39,24,8,0,3,0.7,23,9,1,7,11,27,41,51,20,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/570526.png,Sweden,Tottenham Hotspur,Midfielder
Marcus Bettinelli,England,Right,24/05/1992,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/122074.png,England,Chelsea,Goalkeeper
Mika Biereth,Denmark,Right,08/02/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Denmark,Arsenal,Forward
Philip Billing,Denmark,Left,11/06/1996,10,9,0.95,90,74,6,33,176,23,14,5,0,0,1,0.56,12,6,0,2,4,50,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Denmark,Bournemouth,Midfielder
Yves Bissouma,Mali,Right,30/08/1996,28,12,0.63,846,89,43,47,1405,81,49,18,6,0,7,0.63,5,7,0,0,2,50,22,32,28,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/227127.png,Mali,Tottenham Hotspur,Midfielder
Leo Black,England,Right,09/02/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Tottenham Hotspur,Forward
Harvey Blair,England,Right,14/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Liverpool,Forward
Malachi Boateng,England,Right,05/07/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/461377.png,England,Crystal Palace,Midfielder
Oscar Bobb,Norway,Left,12/07/2003,3,3,0.02,15,87,0,0,14,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/477555.png,Norway,Manchester City,Midfielder
Lamare Bogarde,Netherlands,Right,05/01/2004,8,3,0.13,253,88,9,33,475,33,14,1,3,0,2,0.04,4,6,0,0,0,0,3,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/515597.png,Netherlands,Aston Villa,Defender
Bendegúz Bolla,Hungary,Right,22/11/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Hungary,Wolverhampton Wanderers,Defender
Willy-Arnaud Boly,Cote d’Ivoire,Right,03/02/1991,6,5,0.0,70,79,14,36,146,12,6,3,2,0,1,0.07,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/90585.png,Cote d’Ivoire,Nottingham Forest,Defender
Somto Boniface,England,Left,11/03/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Ipswich Town,Defender
Beau Booth,England,,17/12/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Brentford,Midfielder
Ângelo,Brazil,Left,21/12/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/518620.png,Brazil,Chelsea,Forward
Bruno Fernandes,Portugal,Right,08/09/1994,36,1,7.98,2020,82,265,61,3024,174,84,26,6,2,3,9.95,82,23,10,16,85,13,61,46,32,8,3,2,36,91,0,12,12,0,0,0,0,0,0,0,3,3,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/141746.png,Portugal,Manchester United,Midfielder
Willian,Brazil,Right,09/08/1988,10,8,0.71,189,89,9,78,253,6,4,1,0,0,0,0.28,7,1,0,0,8,38,5,20,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/47431.png,Brazil,Fulham,Forward
Aidan Borland,Scotland,Left,25/04/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Scotland,Aston Villa,Midfielder
Alex Borto,United States,Right,06/11/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,United States,Fulham,Goalkeeper
Sven Botman,Netherlands,Left,12/01/2000,8,2,0.23,245,89,14,50,414,34,12,5,4,0,1,0.59,11,17,0,5,0,0,2,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/220237.png,Netherlands,Newcastle United,Defender
Jarrod Bowen,England,Left,20/12/1996,0,0,6.47,700,79,25,76,2979,148,41,16,4,0,1,8.65,183,12,8,37,60,17,120,37,20,13,1,10,15,44,34,1,1,0,0,0,0,0,0,0,1,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/178186.png,England,West Ham United,Forward
Josh Bowler,England,Left,05/03/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/245830.png,England,Nottingham Forest,Midfielder
Conor Bradley,Northern Ireland,Right,09/07/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/492777.png,Northern Ireland,Liverpool,Defender
Zak Bradshaw,England,Left,22/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Ipswich Town,Defender
Cameron Bragg,England,Right,10/04/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Southampton,Midfielder
Kaden Braithwaite,England,Left,08/02/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester City,Defender
Jarrad Branthwaite,England,Left,27/06/2002,30,2,0.6,1184,83,188,45,2510,118,36,27,23,0,4,1.2,28,62,1,6,0,0,5,60,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/480455.png,England,Everton,Defender
Sammy Braybrooke,England,Right,12/03/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Leicester City,Midfielder
James Bree,England,Right,11/12/1997,17,4,0.7,533,86,29,38,1073,40,19,9,3,0,0,0.11,11,13,1,0,26,23,6,67,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/184386.png,England,Southampton,Defender
Ben Brereton,Chile,Right,18/04/1999,10,6,0.14,159,79,7,57,448,21,3,0,1,0,1,0.91,20,9,0,5,5,20,3,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/204814.png,Chile,Southampton,Forward
Ethan Brierley,England,,23/11/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/494041.png,England,Brentford,Midfielder
Logan Briggs,England,,07/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Leicester City,Midfielder
Spike Brits,England,Right,24/06/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester City,Goalkeeper
Nathan Broadhead,Wales,Right,05/04/1998,18,11,1.08,217,82,7,43,696,40,9,4,1,0,1,1.73,23,1,0,7,0,0,32,53,4,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/173818.png,Wales,Ipswich Town,Forward
Ben Broggio,England,Right,29/01/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Aston Villa,Midfielder
Armando Broja,Albania,Right,10/09/2001,10,6,0.0,71,75,0,0,331,33,3,1,0,0,1,0.0,18,18,0,0,0,0,15,53,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/440323.png,Albania,Everton,Forward
Josh Brooking,England,,01/09/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Defender
David Brooks,Wales,Left,08/07/1997,29,20,2.02,348,82,16,81,949,50,14,5,2,0,3,2.52,41,7,0,9,33,18,31,35,11,2,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/111317.png,Wales,Bournemouth,Midfielder
Gerard Buabo,England,,24/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Ipswich Town,Forward
Emiliano Buendía,Argentina,Right,25/12/1996,12,12,0.04,60,82,5,20,89,12,6,0,1,0,1,0.65,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/195546.png,Argentina,Aston Villa,Midfielder
Santiago Bueno,Uruguay,Right,09/11/1998,29,11,0.12,837,88,72,40,1682,81,41,15,21,0,2,0.43,7,35,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/231480.png,Uruguay,Wolverhampton Wanderers,Defender
Hugo Bueno,Spain,Left,18/09/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/490721.png,Spain,Wolverhampton Wanderers,Defender
Yan Couto,Brazil,Right,03/06/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Brazil,Manchester City,Defender
Facundo Buonanotte,Argentina,Left,23/12/2004,31,17,2.27,515,80,35,49,1513,134,53,12,6,0,8,3.93,44,18,2,10,12,25,77,36,37,5,1,3,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/536916.png,Argentina,Leicester City,Midfielder
Cameron Burgess,Australia,Left,21/10/1995,18,2,0.35,770,81,122,42,1540,65,17,14,15,0,0,1.13,24,44,2,5,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/122411.png,Australia,Ipswich Town,Defender
Dan Burn,England,Left,09/05/1992,0,0,1.09,1994,89,131,44,3330,200,39,27,25,0,11,1.96,52,148,1,9,0,0,4,75,34,1,0,5,0,0,37,0,0,0,2,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/78916.png,England,Newcastle United,Defender
Wes Burns,Wales,Right,23/11/1994,18,6,1.17,199,70,24,33,933,41,13,10,2,0,1,0.51,19,8,1,2,46,15,23,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/149929.png,Wales,Ipswich Town,Forward
Bradley Burrowes,England,,04/03/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Aston Villa,Midfielder
Mason Burstow,England,Right,04/08/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/534392.png,England,Chelsea,Forward
Nathan Butler-Oyedeji,England,Right,04/01/2003,1,1,0.0,0,0,0,0,6,0,0,0,0,0,0,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Arsenal,Forward
Luke Butterfield,Scotland,Right,29/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Scotland,Everton,Midfielder
